categoria,id_reseña,Fecha,Título,Contenido,Empresa,Calificación
Tienda de ropa,Streetprorunning_N17,2023-09-27 00:42:05+00:00,Buena experiencia de compra,"Página muy fácil de usar para hacer los pedidos, muy buenos precios en todos los productos que tienen a la venta, entrega según te dicen y con un seguimiento del paquete bastante fiable, muchas ofertas y bastantes productos outlet que merecen mucho la pena",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N16,2023-09-26 15:39:51+00:00,Entrega perfecta y rápida,Sin contenido,Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N15,2023-09-26 15:08:05+00:00,Entrega rápida y producto perfecto.,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N14,2023-09-25 14:08:01+00:00,Todo rápido y bien,Sin contenido,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N13,2023-09-25 14:01:40+00:00,Buenos precios,Productos a un precio muy competitivo y buenas calidades,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N12,2023-09-25 13:59:09+00:00,Entrega muy rapida,"Dos veces pedi zapatos de UA y dos veces los recibí dentro de 2 dias laborales, así que sin falta y rápido. La pagina de internet no siempre funcionaba bien, a pesar de tener rellenados todos los campos no quiso seguir adelante y tuve que volver a hacerlo otra vez. Tampoco me gusto la posibilidad de poder hablar por el teléfono, estuvieron fuera de servicio. Pero lo mas importante es que hice dos pedidos, recibí muchas notificaciones y en ambos casos recibí mis zapatos dentro de dos dias",Streetprorunning,4.0
Tienda de ropa,Streetprorunning_N11,2023-09-25 13:44:46+00:00,Ha sido página web muy recomendable.,Ha sido una buena elección comprar en esta página web. Hice el pedido un día y a las 24 horas ya tenía las zapatillas en mi casa. Las zapatillas eran exactamente como las habían descrito y siendo la talla exacta que yo había pedido. Una página muy recomendable,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N10,2023-09-25 11:17:37+00:00,Muy buena y muy rapido el pedido a…,Muy buena y muy rapido el pedido a llegar,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N9,2023-09-24 23:36:06+00:00,Que fácil es comprar en streetprorunning,"La amplia gama de zapatillas de running hace que sea difícil elegir dada la competitividad en precios bajos de las marcas. Finalmente encontré la zapatilla que más se adaptaba a mis entrenamientos. Una vez hecho el pedido, en menos de 48 horas ya tenia mis zapatillas en destino. Además , con la facilidad de elegir entrega en domicilio o en lugar de entrega autorizado, puedes recoger tu pedido cuando puedas aunque no estés en casa. No puedo quejarme, las opciones disponibles, la facilidad de compra, la rapidez en el envío y la gestión del pedido hacen que sea muy útil la compra de zapatillas de ocasión en streetprorunning.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N8,2023-09-24 23:05:12+00:00,Para la mejor marca de zapatillas de trecking,"Estaba buscando desde hacía muchísimos años unas zapatillas que se agarraran bien en terrenos y rocas húmedas y además no notara humedades en el pie, después de probar infinidad de marcas algunas de ellas contrastadas por fin di con las zapatillas adecuadas, he quedado maravillado con su agarre, y además acabando con los pies totalmente secos después de haber andado por diversos humedales rocosos, una gran elección sin ningún tipo de duda.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N7,2023-09-24 16:32:09+00:00,Grata experiencia!,Página web poco pesada y muy intuitiva. Compra fácil y grata experiencia. Envío presto y en perfecto estado. Tienen buenas ofertas y sección outlet para los más ahorradores. En líneas generales confiable y para repetir.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N6,2023-09-24 15:34:06+00:00,Es la primera vez que compraba en esta…,"Es la primera vez que compraba en esta tienda y el envío fue rápido. El punto negativo ha sido cuando he tenido que hacer uso de la garantía. La empresa no ha sido muy clara con los derechos de compra. Aún así, una vez resuelto han sido rápidos con la devolución, a la cual tenía derecho, aunque en ningún momento me lo hayan propuesto.",Streetprorunning,2.0
Tienda de ropa,Streetprorunning_N5,2023-09-24 14:25:31+00:00,Producto acorde con lo pedido y entrega…,Producto acorde con lo pedido y entrega al día siguiente.,Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N4,2023-09-24 13:04:30+00:00,Excelente sitio para comprar zapatillas,"Excelente sitio para comprar tus zapatillas online Mucha variedad, muchas tallas cosas que otras web no tienen y buen trato ante cualquier duda que sirga Repetiré seguro lo recomiendo totalmente para todo aquel que busque zapatillas para cualquier situación ya que tienen de todas",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N3,2023-09-24 08:09:42+00:00,Muy profesionales,"Lo primero que el precio de la zapatilla fue muy económico, la rapidez de la entrega perfecta y las posibilidades de poder contactar con vosotros por alguna duda hace que sea una tienda para seguir comprando en un futuro",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N2,2023-09-23 23:28:50+00:00,"Comodas, baratas y rápido envío.","La verdad es que eran un tipo de zapatillas que ya había tenido en un modelo anterior, pero que básicamente son muy parecidas y que ya no son fáciles de encontrar. Muy contento porque aquí las encontré a muy buen precio y el envío ha sido rápido.",Streetprorunning,5.0
Tienda de ropa,Streetprorunning_N1,2023-09-23 19:18:04+00:00,Súper recomendable,Encantada con las zapatillas. Precio increible para la calidad de las mismas y rapidez en el envío.Súper recomendable!,Streetprorunning,5.0
Tienda de ropa,TWOTHIRDS_N200,2025-11-08 13:40:07+00:00,Todo perfecto.,Todo perfecto. Roupa de calidade,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N199,2025-10-29 04:19:41+00:00,Jersey diferentes de buena calidad,"He comprado varias veces en Twothirds, lo que más me gusta son los jerseys. Diferentes y de buena calidad y este no ha sido la excepción",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N198,2025-10-24 18:04:01+00:00,Ropa comodín,"Ropa comodín, atemporal, fondo de armario, la calidad con la que te envuelve es eficaz y muy simpática. Es un acierto cualquier prenda , es ropa que te pone de buen humor,gracias☺️✨",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N197,2025-10-22 10:45:39+00:00,Todo perfecto,"Todo perfecto. Puntualidad en el envío, packaging super cuidado, y la prenda una maravilla como todo lo que les he comprado",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N196,2025-10-21 14:34:09+00:00,Palazzo Hose Blue Night,"The service was perfekter, the material is so gently and the cut very confortable",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N195,2025-10-15 09:17:53+00:00,Calidad excelente,"Calidad excelente, como siempre",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N194,2025-10-11 10:05:13+00:00,Preferiría otro método de entrega,"Soy una compradora habitual de esta tienda online porque me gusta la idea, el proyecto y la ropa. La atención al cliente que he recibido en los años también está muy bien, son amables y eficientes. El único pero es que durante el proceso de compra no se puede elegir una opción de entrega que no sea una dirección particular: en esa fase de la compra sería más práctico poder también seleccionar una opción de un listado de puntos de recogida de la empresa de paquetería que se encarga de entregar los pedidos (dhl). Tener que elegir una alternativa desde la pagina de DHL, una vez que el pedido ya ha sido enviado, es muy engorroso (ya que intervienen tanto DHL Alemania como dhl España y nunca te avisan cuando el paquete ya está en territorio nacional, así que no sabes a quién dirigirte) y eso sin duda afecta la experiencia del comprador.",TWOTHIRDS,3.0
Tienda de ropa,TWOTHIRDS_N193,2025-09-26 12:33:56+00:00,La conciencia con la que preparan y…,La conciencia con la que preparan y comunican todo hacen que te sientas parte especial de algo grande.,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N192,2025-09-22 16:00:26+00:00,El tallaje lo vi largo para los…,El tallaje lo vi largo para los estándares españoles.,TWOTHIRDS,3.0
Tienda de ropa,TWOTHIRDS_N191,2025-08-27 09:11:13+00:00,Es una tienda que me gusta mucho,Es una tienda que me gusta mucho. Excelente el envío rápido las prendas se corresponden a la descripción. ¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. Muy contenta y no será la última.,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N190,2025-07-07 15:22:28+00:00,Very Happy and love with Twothirds,Very Happy and love with Twothirds. Thanks,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N189,2025-06-17 02:59:01+00:00,Tamaños perfectos,Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. los valores desde los que esta hecha la hacen que sea mas especial aún. Thank you ♡,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N188,2025-05-09 10:51:52+00:00,Muy buena calidad en los materiales,Muy buena calidad en los materiales. Los textiles son de primera categoría y los diseños versátiles e inspiradores. Envío rápido y correcto.,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N187,2025-04-28 04:51:51+00:00,Como siempre productos de calidad,"Como siempre productos de calidad, con muy buen diseño fabricados en Europa. Muy contenta siempre que compro una de sus prendas. A respuesta fue excelente: atenta y rápida.",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N186,2025-03-29 20:22:41+00:00,Muy buena experiencia de compra,"Muy buena experiencia de compra, he comprado varias veces, muy buena calidad y concepto de marca. Me llegó una tarjeta tan bonita de una quilla de una tabla que la he puesto en un marco. Las tallas son algo pequeñas, me gustaría que fueran más amplias porque me gusta mucho la ropa oversize.",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N185,2025-03-25 13:02:36+00:00,Buena empresa alemana,"Buena calidad y servicio rápido, le doy 4 estrellas porque te venden que son catalanes y la web está en inglés, alemán y francés. Se aprovecha para el marketing cuando la empresa está en Alemania.",TWOTHIRDS,4.0
Tienda de ropa,TWOTHIRDS_N184,2025-03-17 17:03:24+00:00,Bonito proyecto pero necesito valorar la calidad antes de comprar,"Tenía muchas ganas de probar esta marca y finalmente hice un pedido de varias cosas. La estructura de la prenda está muy bien hecha. En calidad de telas, hay prendas que me parecieron de muy buena calidad, otras no tanto. La guía de tallas se ajusta a los datos que aportan, pero yo me muevo entre dos tallas y tenía muchas dudas. Me gusta su proyecto pero la relación calidad-precio me parece un poco elevada teniendo en cuenta que no me lo puedo probar y también has de pagar por enviar devoluciones. Vivo en Barcelona, donde está la marca y me encantaría tener un showroom donde poder ver, tocar y probar las prendas (aunque la compra fuera finalmente online). Ello me daría la seguridad de comprar prendas de más valor, a precio más alto, sin miedo a perder dinero en la devolución.",TWOTHIRDS,4.0
Tienda de ropa,TWOTHIRDS_N183,2025-02-11 16:03:45+00:00,Pedido recibido. Calidad y servicio. -- El pedido aún no ha llegado.,"Tras las gestiones indicadas en la respuesta de TwoThirds, el pedido finalmente ha llegado. El producto tal y como se esperaba con una calidad excelente y sin plástico alguno en el envoltorio, lo cual es de agradecer. Muchas gracias por todo. --------------------------- El pedido aún no ha llegado. Había un error en el código postal. El resto de la dirección estaba correcto y aún así el pedido sigue sin llegar.",TWOTHIRDS,4.0
Tienda de ropa,TWOTHIRDS_N182,2025-02-10 16:18:52+00:00,El servicio es bueno,"El servicio es bueno, la ropa bonita y de calidad. Soy clienta desde hace años. Alguna vez he tenido que devolver algún artículo porque no me quedaba bién y ha funcionado todo sin ningún problema. Lo recomiendo 👍",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N181,2025-01-08 12:00:56+00:00,Mala experiencia,"Mala experiencia, se me descosió un sueter 10 días después de recibirlo. He llamado durante semanas al número de contacto y salta el contestador directamente. No existe ninguna otra manera de ponerte en contacto con ellos.",TWOTHIRDS,1.0
Tienda de ropa,TWOTHIRDS_N180,2025-01-01 22:05:31+00:00,¡Tamaños perfectos,¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante. La entrega ha llegado antes del día previsto.,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N179,2024-12-20 15:11:42+00:00,"Productos bien, pero envíos FATAL","La calidad y filosofía de la marca están bien, pero no compensa el hecho de que utilizan DHL para los envíos, que son unos auténticos estafadores, y nunca sabes si recibirás el paquete, ni cuando. Al parecer pese a que tengas un código para darle al mensajero, pueden dejar tu paquete en cualquier felpudo de un bloque de 10 pisos con 5 manos en frente del ascensor.... Que es como dejarlo en la calle, y lo mejor, firman que lo has recogido sin por supuesto ningún permiso por tu parte. Osea mienten. Lo siento por la empresa, ya había comprado antes y me gustaban las cosas, pero si la única manera es el envío con DHL, yo me mantendría alejado. De momento, no tengo ni dinero ni regalos de Navidad.",TWOTHIRDS,3.0
Tienda de ropa,TWOTHIRDS_N178,2024-11-22 09:46:07+00:00,¡Todo es genial y excelente,¡Todo es genial y excelente! 🥰 ¡Tamaños perfectos! Preciosa camiseta y maravilloso algodón con una calidad impresionante.,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N177,2024-09-29 09:08:32+00:00,Excelente el envío rápido las prendas…,Excelente el envío rápido las prendas se corresponden a la descripción,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N176,2024-08-10 20:15:44+00:00,todo correcto,Sin contenido,TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N175,2024-08-09 16:02:05+00:00,Calidad estupenda. Fechas de envío no respetadas ni informadas.,"La calidad de la ropa y el concepto detrás es estupendo. Sin embargo, ha habido un retraso de dos meses en la fecha prevista de envío y nadie me informó hasta que no escribí para saber qué estaba pasando.",TWOTHIRDS,3.0
Tienda de ropa,TWOTHIRDS_N174,2024-07-09 08:27:01+00:00,Muy contenta y no será la última,"Muy contenta y no será la última. Es una tienda que me gusta mucho, sudaderas es muy cómodo y acogedor!",TWOTHIRDS,5.0
Tienda de ropa,TWOTHIRDS_N173,2024-05-23 09:17:10+00:00,La entrega llegó antes del día esperado…,"La entrega llegó antes del día esperado y estoy satisfecho con la compra, el producto se ve bien.",TWOTHIRDS,4.0
Tienda de ropa,TWOTHIRDS_N172,2024-05-11 13:59:42+00:00,Mi experiencia,"Buenos días, en febrero me compré dos camisetas de esta marca. Me escriben diciendo que la página estaba mal y que solo hay una de ellas. Me dan varias opciones y elijo recibir una en febrero y otra a finales de abril. Estamos a mediados de mayo y no sé nada sobre mi pedido. He mandado varios correos (5o 6) y NUNCA me han contestado. También les he llamado y dejado un mensaje en el contestador, al que no me han contestado. Esta es mi última opción antes de pensar que me han estafado.",TWOTHIRDS,1.0
